Image,Links,Crop512,Raid512,Raid1024
elbow\N_1000.png,0.003864967729896307,0.3680867850780487,0.018751930445432663
elbow\N_1001.png,0.00935097225010395,0.4184684157371521,0.3328171968460083
elbow\N_1002.png,0.057005375623703,0.1579570472240448,0.06181712821125984
elbow\N_1003.png,0.36562690138816833,0.717156708240509,0.6758591532707214
elbow\N_1004.png,0.7732284665107727,0.7605122327804565,0.7882585525512695
elbow\N_1005.png,3.295096417943455e-09,0.8241626024246216,0.06563519686460495
elbow\N_1006.png,0.0013304352760314941,0.9320000410079956,0.17303697764873505
elbow\N_1007.png,0.00027923862216994166,0.7287172079086304,0.04747123643755913
elbow\N_1008.png,0.21689054369926453,0.8081149458885193,0.1424795389175415
elbow\N_1009.png,0.9898821711540222,0.629962682723999,0.3051980137825012
elbow\N_101.png,0.002563816262409091,0.8541125059127808,0.8798969984054565
elbow\N_1010.png,0.004692429210990667,0.14325246214866638,0.07497713714838028
elbow\N_1011.png,0.0002446597791276872,0.13781863451004028,0.09951351583003998
elbow\N_1012.png,0.0692640021443367,0.595672070980072,0.04778977856040001
elbow\N_1013.png,0.0037630803417414427,0.6934835910797119,0.11382728070020676
elbow\N_1014.png,2.195236083935015e-05,0.9658755660057068,0.10450901836156845
elbow\N_1015.png,0.009471486322581768,0.16212013363838196,0.02580587938427925
elbow\N_1016.png,0.033444032073020935,0.3455727994441986,0.08452706784009933
elbow\N_1017.png,0.017481695860624313,0.8526682257652283,0.05202857032418251
elbow\N_1018.png,0.07177645713090897,0.5426758527755737,0.31212329864501953
elbow\N_1019.png,0.47242382168769836,0.9682071805000305,0.054481565952301025
elbow\N_1020.png,4.543481190921739e-05,0.9335589408874512,0.09150788933038712
elbow\N_1021.png,0.0003836531541310251,0.922481119632721,0.006452114786952734
elbow\N_1022.png,0.0013734708772972226,0.05973142012953758,0.031867463141679764
elbow\N_1023.png,0.0003836531541310251,0.922481119632721,0.006452114786952734
elbow\N_1024.png,0.0003836531541310251,0.922481119632721,0.006452114786952734
elbow\N_1025.png,0.0005280569312162697,0.14926345646381378,0.061316560953855515
elbow\N_1026.png,0.00400079321116209,0.25766631960868835,0.034801602363586426
elbow\N_1027.png,0.010283519513905048,0.0714941993355751,0.009946447797119617
elbow\N_1028.png,0.010232329368591309,0.29119154810905457,0.05314209312200546
elbow\N_1029.png,0.00540327001363039,0.1343788504600525,0.018378913402557373
elbow\N_1030.png,0.0009398972615599632,0.3429430425167084,0.09508790820837021
elbow\N_1031.png,0.20675696432590485,0.8296085000038147,0.2635810673236847
elbow\N_1032.png,0.05706911161541939,0.8179354667663574,0.08813489973545074
elbow\N_1033.png,0.0015323646366596222,0.7116923332214355,0.1995464265346527
elbow\N_1034.png,0.0059888712130486965,0.055091939866542816,0.028842290863394737
elbow\N_1035.png,0.02104925736784935,0.21193648874759674,0.21581022441387177
elbow\N_1036.png,0.7560513019561768,0.03744439408183098,0.18364758789539337
elbow\N_1037.png,0.10561425983905792,0.9366242289543152,0.14971305429935455
elbow\N_1038.png,0.11149728298187256,0.23752258718013763,0.0950007289648056
elbow\N_1039.png,0.11432324349880219,0.14697809517383575,0.018596621230244637
elbow\N_1040.png,0.03028932213783264,0.46683767437934875,0.13613207638263702
elbow\N_1041.png,0.010108888149261475,0.28898271918296814,0.049847882241010666
elbow\N_1042.png,0.007457409519702196,0.15367859601974487,0.044881269335746765
elbow\N_1043.png,0.08115541934967041,0.6939018964767456,0.04813630133867264
elbow\N_1044.png,0.05474608764052391,0.5506832003593445,0.1546512395143509
elbow\N_1045.png,0.0034297213423997164,0.20845484733581543,0.019591284915804863
elbow\N_1046.png,0.004954011645168066,0.06386897712945938,0.018556930124759674
elbow\N_1047.png,0.011857997626066208,0.06656163930892944,0.021599778905510902
elbow\N_1048.png,0.13416500389575958,0.15966874361038208,0.02890458144247532
elbow\N_1049.png,0.009252797812223434,0.265423059463501,0.06177540495991707
elbow\N_1051.png,0.0006695121410302818,0.8270273804664612,0.015457529574632645
elbow\N_1052.png,0.0006530486280098557,0.8830695748329163,0.005494043231010437
elbow\N_1054.png,0.003942705690860748,0.032644640654325485,0.054539039731025696
elbow\N_1055.png,0.9788140654563904,0.06322260200977325,0.18512433767318726
elbow\N_1056.png,0.154657781124115,0.17018654942512512,0.04971414804458618
elbow\N_1057.png,0.013592204079031944,0.6796780824661255,0.09401306509971619
elbow\N_1058.png,0.0618896484375,0.628102719783783,0.5033068656921387
elbow\N_1059.png,0.9491325616836548,0.8759351968765259,0.8658944368362427
elbow\N_1060.png,0.024626748636364937,0.12775862216949463,0.08670467138290405
elbow\N_1063.png,0.0045814537443220615,0.15244939923286438,0.014136787503957748
elbow\N_1064.png,0.05222871154546738,0.881436824798584,0.05045117065310478
elbow\N_1065.png,0.003419036278501153,0.5607916712760925,0.010388667695224285
elbow\N_1066.png,0.23756186664104462,0.5294944047927856,0.11340630054473877
elbow\N_1067.png,0.039794065058231354,0.36015328764915466,0.28632524609565735
elbow\N_1068.png,0.0035804961808025837,0.6536322236061096,0.07344397157430649
elbow\N_1069.png,0.00013454363215714693,0.10294586420059204,0.043221890926361084
elbow\N_1070.png,0.014138715341687202,0.1730463057756424,0.1374688446521759
elbow\N_1071.png,0.018312867730855942,0.24144792556762695,0.11681704968214035
elbow\N_1072.png,0.04240456596016884,0.07992938905954361,0.1330810934305191
elbow\N_1073.png,0.03424309566617012,0.0798160508275032,0.07860621064901352
elbow\N_1075.png,0.02845248393714428,0.048226505517959595,0.14220334589481354
elbow\N_1076.png,0.5696708559989929,0.06917168200016022,0.08849166333675385
elbow\N_1077.png,0.09663507342338562,0.3206087350845337,0.26597270369529724
elbow\N_1078.png,0.00464513199403882,0.12085422873497009,0.05588918924331665
elbow\N_1079.png,0.02435440383851528,0.7151541709899902,0.023125801235437393
elbow\N_108.png,0.004151149187237024,0.8055958151817322,0.011298387311398983
elbow\N_1080.png,0.006256811320781708,0.5258753299713135,0.03980491682887077
elbow\N_1081.png,0.031406186521053314,0.29428336024284363,0.18203897774219513
elbow\N_1082.png,0.06297492980957031,0.4883621335029602,0.10394876450300217
elbow\N_1083.png,0.020647140219807625,0.046068038791418076,0.09922148287296295
elbow\N_1084.png,0.03267341107130051,0.7111219167709351,0.14121456444263458
elbow\N_1085.png,0.05400273576378822,0.3803430497646332,0.10367759317159653
elbow\N_1086.png,0.0019026444060727954,0.37969261407852173,0.19300377368927002
elbow\N_1087.png,0.0012539749732241035,0.1211044117808342,0.028696730732917786
elbow\N_1088.png,0.000503523217048496,0.8859491944313049,0.03020830638706684
elbow\N_1089.png,0.010086357593536377,0.9516346454620361,0.016804790124297142
elbow\N_1090.png,0.012096431106328964,0.22390642762184143,0.019232388585805893
elbow\N_1091.png,0.6451979279518127,0.35730254650115967,0.04378335922956467
elbow\N_1092.png,0.00701010599732399,0.697817862033844,0.08328786492347717
elbow\N_1093.png,6.398247205652297e-05,0.5764570832252502,0.11731410771608353
elbow\N_1094.png,0.04002728313207626,0.13624608516693115,0.15112262964248657
elbow\N_1095.png,0.007849320769309998,0.7314529418945312,0.06387388706207275
elbow\N_1096.png,0.3761433959007263,0.7327064871788025,0.18120013177394867
elbow\N_1097.png,0.04624548926949501,0.2980414628982544,0.1458691656589508
elbow\N_1098.png,0.005140128079801798,0.2915183901786804,0.06592482328414917
elbow\N_1099.png,0.0002600376319605857,0.16130582988262177,0.08938194066286087
elbow\N_11.png,0.04470021277666092,0.1102260872721672,0.08475504070520401
elbow\N_110.png,3.457240995425443e-15,0.3502964377403259,0.06469658017158508
elbow\N_1100.png,0.007535920944064856,0.9394174814224243,0.39708760380744934
elbow\N_1101.png,0.0009806392481550574,0.3940732181072235,0.018110837787389755
elbow\N_1102.png,0.11604844033718109,0.8159868717193604,0.040860045701265335
elbow\N_1104.png,0.5242196917533875,0.19116756319999695,0.3148219585418701
elbow\N_1105.png,0.021875672042369843,0.7534147500991821,0.14197228848934174
elbow\N_1106.png,0.018852753564715385,0.8654123544692993,0.33595073223114014
